participant_id,trial_order,trial_id,repeat_index_for_video,clip_team_id,clip_number,source,scene_sequence,camera_id,interactive_obj,clip_name,video_link,text_description,image_link,interaction_type,human_state,object_property,spatial_context,risk_factor,form_edit_url,form_published_url,vlm_inference,selected_frame_index
P120,2,warehouse_2_event_10_trashcan_0001_put_down_000461_000495.mp4,4,43,42,Hunavsim,Warehouse,2,trashcan_0001,warehouse_2_event_10_trashcan_0001_put_down_000461_000495.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBwvwA8Mk5vSYMQP0EgnVCnAWv-gcGRBqvwHAzOmloxR9c,"A person in a dark outfit or purple pants puts down a trash can in a yellow-and-white warehouse with a forklift, blue bins, pallets, and tall metal racks.",https://1drv.ms/i/c/e14d2464c52103f1/IQDaiq8tpdL_SJVNyWp581y2AYFS67bga27VS1xtywPcUGc,putting_down,normal,small,open_space,none,,,VLM: putting_down; human_state=normal; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=469; gt_activity=put_down; human_iou=1.000; object_iou=1.000,469
P120,3,office_1_event_05_largebox_0001_carrying_000551_000642.mp4,3,55,135,Hunavsim,Office,1,largebox_0001,office_1_event_05_largebox_0001_carrying_000551_000642.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDfZM23DSsYTqbdnw8Mjj-nAR82TsayJCtC3jj595XG_5I,"A person in a light shirt and dark pants carries a large cardboard box in an office lobby with a long table, monitors, large windows, potted plants, and patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQBXAzWMVpBFS7YBqBQ7xFmrAeSyNsxNoLLC0r1HzS9C9II,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=594; gt_activity=carrying; human_iou=0.992; object_iou=1.000,594
P120,4,warehouse_2_event_02_woodchair_0001_carrying_000070_000169.mp4,3,47,36,Hunavsim,Warehouse,2,woodchair_0001,warehouse_2_event_02_woodchair_0001_carrying_000070_000169.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAgODmzhy4uQax87N1UlQ0GAVZcxbFj7kYg1wBT5NMT-Fc,"A person in a dark outfit or purple pants carries a wooden chair in a yellow-and-white warehouse with a forklift, blue bins, pallets, and tall metal racks.",https://1drv.ms/i/c/e14d2464c52103f1/IQB_EueMkIMgRY4VHCi7V-O-AYFCoFv72ODUlID4y_5MxAE,carrying,strained,small,open_space,object_motion_risk,,,VLM: carrying; human_state=strained; object_property=small; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=120; gt_activity=carrying; human_iou=0.934; object_iou=0.387,120
P120,5,office_1_event_87_suitcase_0001_putting_down_003752_003774.mp4,1,66,181,Hunavsim,Office,1,suitcase_0001,office_1_event_87_suitcase_0001_putting_down_003752_003774.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBddoCv2ZJmQ4Ye2M372pvsAZK7GL81Q-zHOi35C9o7AHA,"A person in a white or gray outfit puts down a suitcase in a meeting-style office with rows of chairs, desks, monitors, and a dark patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQAcoHb7O0B-S5fX2HtTiggjAUnttVV3v4MVeWEn2ZvadzY,lifting,strained,large,narrow_corridor,fall_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=narrow_corridor; risk_factor=fall_risk; selected_frame=3757; gt_activity=putting_down; human_iou=0.923; object_iou=0.932,3757
P120,6,hospital_1_event_26_largetable_0001_lift_002334_002395.mp4,1,51,122,Hunavsim,Hospital,1,largetable_0001,hospital_1_event_26_largetable_0001_lift_002334_002395.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQARbsoC9fqtT4CXZ8DVSomtAZFuxJ7gUPhU3L2RctrYsLM,"A person in a white clinical outfit lifts a large table in a hospital hallway with windows, yellow railings, benches, and blue storage carts.",https://1drv.ms/i/c/e14d2464c52103f1/IQDUFZSzGzCeSaxq8cujfztIAe_wLAIAIjWtBXL0pjyiyEg,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=2365; gt_activity=lift; human_iou=0.912; object_iou=0.797,2365
P120,7,office_1_event_173_monitor_0004_carrying_007597_007627.mp4,4,62,209,Hunavsim,Office,1,monitor_0004,office_1_event_173_monitor_0004_carrying_007597_007627.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQB3QdRngTbFR5BgEDHmDAekAdIbbpjih8nXuEG3ywRCL4A,"A person in a dark top near the office doorway carries a computer monitor in a bright office room with desks, black chairs, computer monitors, doorway signage, and wall decorations.",https://1drv.ms/i/c/e14d2464c52103f1/IQC3oXzb_89VTZMosY2fPjaIAafoTUqr2LgH6cUsy6WSX4Y,carrying,strained,large,open_space,object_motion_risk,,,VLM: carrying; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=7620; gt_activity=carrying; human_iou=0.783; object_iou=0.767,7620
P120,8,packard-poster-session-2019-03-20_1_image_2_picking_up_000312_000408_H20_O23.mp4,3,31,35,JRDB,packard-poster-session-2019-03-20_1,2,board,packard-poster-session-2019-03-20_1_image_2_picking_up_000312_000408_H20_O23.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAujhRacmq0QrBfXaGbEn7qAYgYZ6Pl86pMSt8c__nYon4,A man in a gray sweater and tan pants bends down to pick up a large white display board from the floor.,https://1drv.ms/i/c/e14d2464c52103f1/IQDDiEmAUZ2bSIVFYYbLpEaLAd0gVuGU28yIEvJ6KH0X8p0,hold,normal,large,open_space,none,,,VLM: hold; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=none; selected_frame=74; gt_activity=picking_up; human_iou=1.000; object_iou=1.000,74
P120,9,office_1_event_111_suitcase_0002_kicking_004518_004644.mp4,3,67,191,Hunavsim,Office,1,suitcase_0002,office_1_event_111_suitcase_0002_kicking_004518_004644.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQD4vblNE5AeR5QpP8x_2PzsAc3v8iNUhLxe6UCdTFXgG8c,"A person in a pink or light-colored outfit kicks a suitcase in a bright office room with desks, black chairs, computer monitors, doorway signage, and wall decorations.",https://1drv.ms/i/c/e14d2464c52103f1/IQAxlc4keQNgQK6LJNu5hVeIAYvNeJuBlpeC9OHjAC0Y_Jw,kicking,strained,unstable,open_space,object_motion_risk,,,VLM: kicking; human_state=strained; object_property=unstable; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=4550; gt_activity=kicking; human_iou=0.696; object_iou=0.000,4550
P120,10,gates-foyer-2019-01-17_0_image_0_packing_001263_001434_H11_O65002.mp4,1,5,5,JRDB,gates-foyer-2019-01-17_0,0,trolley,gates-foyer-2019-01-17_0_image_0_packing_001263_001434_H11_O65002.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBe3p7nws-cTJhzslyW176VAXxANZ68R2g4jpw1ieBIb_k,A slim person in dark clothing near the left wall handles or packs a low trolley beside a table.,https://1drv.ms/i/c/e14d2464c52103f1/IQCVG1liEmjAT6cNHqtjZ8YUAV9wCBNyNVjLLd_YPfmtB4M,hold,normal,large,open_space,none,,,VLM: hold; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=none; selected_frame=87; gt_activity=packing; human_iou=0.688; object_iou=0.684,87
P121,1,warehouse_1_event_46_smallbox_0001_putting_down_002142_002205.mp4,1,42,26,Hunavsim,Warehouse,1,smallbox_0001,warehouse_1_event_46_smallbox_0001_putting_down_002142_002205.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCZMQSbSw4MR5CnWQZeVgBzAbgI46QBzM92PVEwJ1GEtFg,"A person in a white or light gray outfit puts down a small box beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",https://1drv.ms/i/c/e14d2464c52103f1/IQAA_M3JaCbCTYrGVNs_6MJIAVxEAuhveWQCMgQrV8Q7Ye4,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=2172; gt_activity=putting_down; human_iou=1.000; object_iou=1.000,2172
P121,2,warehouse_2_event_10_trashcan_0001_put_down_000461_000495.mp4,5,43,42,Hunavsim,Warehouse,2,trashcan_0001,warehouse_2_event_10_trashcan_0001_put_down_000461_000495.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBwvwA8Mk5vSYMQP0EgnVCnAWv-gcGRBqvwHAzOmloxR9c,"A person in a dark outfit or purple pants puts down a trash can in a yellow-and-white warehouse with a forklift, blue bins, pallets, and tall metal racks.",https://1drv.ms/i/c/e14d2464c52103f1/IQDaiq8tpdL_SJVNyWp581y2AYFS67bga27VS1xtywPcUGc,putting_down,normal,small,open_space,none,,,VLM: putting_down; human_state=normal; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=469; gt_activity=put_down; human_iou=1.000; object_iou=1.000,469
P121,3,office_1_event_05_largebox_0001_carrying_000551_000642.mp4,4,55,135,Hunavsim,Office,1,largebox_0001,office_1_event_05_largebox_0001_carrying_000551_000642.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDfZM23DSsYTqbdnw8Mjj-nAR82TsayJCtC3jj595XG_5I,"A person in a light shirt and dark pants carries a large cardboard box in an office lobby with a long table, monitors, large windows, potted plants, and patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQBXAzWMVpBFS7YBqBQ7xFmrAeSyNsxNoLLC0r1HzS9C9II,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=594; gt_activity=carrying; human_iou=0.992; object_iou=1.000,594
P121,4,warehouse_2_event_02_woodchair_0001_carrying_000070_000169.mp4,4,47,36,Hunavsim,Warehouse,2,woodchair_0001,warehouse_2_event_02_woodchair_0001_carrying_000070_000169.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAgODmzhy4uQax87N1UlQ0GAVZcxbFj7kYg1wBT5NMT-Fc,"A person in a dark outfit or purple pants carries a wooden chair in a yellow-and-white warehouse with a forklift, blue bins, pallets, and tall metal racks.",https://1drv.ms/i/c/e14d2464c52103f1/IQB_EueMkIMgRY4VHCi7V-O-AYFCoFv72ODUlID4y_5MxAE,carrying,strained,small,open_space,object_motion_risk,,,VLM: carrying; human_state=strained; object_property=small; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=120; gt_activity=carrying; human_iou=0.934; object_iou=0.387,120
P121,5,office_1_event_87_suitcase_0001_putting_down_003752_003774.mp4,2,66,181,Hunavsim,Office,1,suitcase_0001,office_1_event_87_suitcase_0001_putting_down_003752_003774.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBddoCv2ZJmQ4Ye2M372pvsAZK7GL81Q-zHOi35C9o7AHA,"A person in a white or gray outfit puts down a suitcase in a meeting-style office with rows of chairs, desks, monitors, and a dark patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQAcoHb7O0B-S5fX2HtTiggjAUnttVV3v4MVeWEn2ZvadzY,lifting,strained,large,narrow_corridor,fall_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=narrow_corridor; risk_factor=fall_risk; selected_frame=3757; gt_activity=putting_down; human_iou=0.923; object_iou=0.932,3757
P121,6,hospital_1_event_26_largetable_0001_lift_002334_002395.mp4,2,51,122,Hunavsim,Hospital,1,largetable_0001,hospital_1_event_26_largetable_0001_lift_002334_002395.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQARbsoC9fqtT4CXZ8DVSomtAZFuxJ7gUPhU3L2RctrYsLM,"A person in a white clinical outfit lifts a large table in a hospital hallway with windows, yellow railings, benches, and blue storage carts.",https://1drv.ms/i/c/e14d2464c52103f1/IQDUFZSzGzCeSaxq8cujfztIAe_wLAIAIjWtBXL0pjyiyEg,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=2365; gt_activity=lift; human_iou=0.912; object_iou=0.797,2365
P121,7,office_1_event_173_monitor_0004_carrying_007597_007627.mp4,5,62,209,Hunavsim,Office,1,monitor_0004,office_1_event_173_monitor_0004_carrying_007597_007627.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQB3QdRngTbFR5BgEDHmDAekAdIbbpjih8nXuEG3ywRCL4A,"A person in a dark top near the office doorway carries a computer monitor in a bright office room with desks, black chairs, computer monitors, doorway signage, and wall decorations.",https://1drv.ms/i/c/e14d2464c52103f1/IQC3oXzb_89VTZMosY2fPjaIAafoTUqr2LgH6cUsy6WSX4Y,carrying,strained,large,open_space,object_motion_risk,,,VLM: carrying; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=7620; gt_activity=carrying; human_iou=0.783; object_iou=0.767,7620
P121,8,packard-poster-session-2019-03-20_1_image_2_picking_up_000312_000408_H20_O23.mp4,4,31,35,JRDB,packard-poster-session-2019-03-20_1,2,board,packard-poster-session-2019-03-20_1_image_2_picking_up_000312_000408_H20_O23.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAujhRacmq0QrBfXaGbEn7qAYgYZ6Pl86pMSt8c__nYon4,A man in a gray sweater and tan pants bends down to pick up a large white display board from the floor.,https://1drv.ms/i/c/e14d2464c52103f1/IQDDiEmAUZ2bSIVFYYbLpEaLAd0gVuGU28yIEvJ6KH0X8p0,hold,normal,large,open_space,none,,,VLM: hold; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=none; selected_frame=74; gt_activity=picking_up; human_iou=1.000; object_iou=1.000,74
P121,9,office_1_event_111_suitcase_0002_kicking_004518_004644.mp4,4,67,191,Hunavsim,Office,1,suitcase_0002,office_1_event_111_suitcase_0002_kicking_004518_004644.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQD4vblNE5AeR5QpP8x_2PzsAc3v8iNUhLxe6UCdTFXgG8c,"A person in a pink or light-colored outfit kicks a suitcase in a bright office room with desks, black chairs, computer monitors, doorway signage, and wall decorations.",https://1drv.ms/i/c/e14d2464c52103f1/IQAxlc4keQNgQK6LJNu5hVeIAYvNeJuBlpeC9OHjAC0Y_Jw,kicking,strained,unstable,open_space,object_motion_risk,,,VLM: kicking; human_state=strained; object_property=unstable; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=4550; gt_activity=kicking; human_iou=0.696; object_iou=0.000,4550
P121,10,gates-foyer-2019-01-17_0_image_0_packing_001263_001434_H11_O65002.mp4,2,5,5,JRDB,gates-foyer-2019-01-17_0,0,trolley,gates-foyer-2019-01-17_0_image_0_packing_001263_001434_H11_O65002.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBe3p7nws-cTJhzslyW176VAXxANZ68R2g4jpw1ieBIb_k,A slim person in dark clothing near the left wall handles or packs a low trolley beside a table.,https://1drv.ms/i/c/e14d2464c52103f1/IQCVG1liEmjAT6cNHqtjZ8YUAV9wCBNyNVjLLd_YPfmtB4M,hold,normal,large,open_space,none,,,VLM: hold; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=none; selected_frame=87; gt_activity=packing; human_iou=0.688; object_iou=0.684,87
P122,1,warehouse_1_event_46_smallbox_0001_putting_down_002142_002205.mp4,2,42,26,Hunavsim,Warehouse,1,smallbox_0001,warehouse_1_event_46_smallbox_0001_putting_down_002142_002205.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCZMQSbSw4MR5CnWQZeVgBzAbgI46QBzM92PVEwJ1GEtFg,"A person in a white or light gray outfit puts down a small box beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",https://1drv.ms/i/c/e14d2464c52103f1/IQAA_M3JaCbCTYrGVNs_6MJIAVxEAuhveWQCMgQrV8Q7Ye4,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=2172; gt_activity=putting_down; human_iou=1.000; object_iou=1.000,2172
P122,2,warehouse_2_event_30_trashcan_0001_kick_001752_001852.mp4,1,43,56,Hunavsim,Warehouse,2,trashcan_0001,warehouse_2_event_30_trashcan_0001_kick_001752_001852.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCdHPlxoSTRQZwEKN7yeAbwAeqDZob5Tx3NPTmL5iizuRg,"A person in a white or light gray outfit kicks a trash can beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",https://1drv.ms/i/c/e14d2464c52103f1/IQCb3AoFF7JNSaIizyW6JDW6ATALW1G1gIsOF8cUJcnfBho,putting_down,normal,small,open_space,none,,,VLM: putting_down; human_state=normal; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=1778; gt_activity=kick; human_iou=1.000; object_iou=1.000,1778
P122,3,office_1_event_05_largebox_0001_carrying_000551_000642.mp4,5,55,135,Hunavsim,Office,1,largebox_0001,office_1_event_05_largebox_0001_carrying_000551_000642.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQDfZM23DSsYTqbdnw8Mjj-nAR82TsayJCtC3jj595XG_5I,"A person in a light shirt and dark pants carries a large cardboard box in an office lobby with a long table, monitors, large windows, potted plants, and patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQBXAzWMVpBFS7YBqBQ7xFmrAeSyNsxNoLLC0r1HzS9C9II,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=594; gt_activity=carrying; human_iou=0.992; object_iou=1.000,594
P122,4,warehouse_2_event_02_woodchair_0001_carrying_000070_000169.mp4,5,47,36,Hunavsim,Warehouse,2,woodchair_0001,warehouse_2_event_02_woodchair_0001_carrying_000070_000169.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAgODmzhy4uQax87N1UlQ0GAVZcxbFj7kYg1wBT5NMT-Fc,"A person in a dark outfit or purple pants carries a wooden chair in a yellow-and-white warehouse with a forklift, blue bins, pallets, and tall metal racks.",https://1drv.ms/i/c/e14d2464c52103f1/IQB_EueMkIMgRY4VHCi7V-O-AYFCoFv72ODUlID4y_5MxAE,carrying,strained,small,open_space,object_motion_risk,,,VLM: carrying; human_state=strained; object_property=small; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=120; gt_activity=carrying; human_iou=0.934; object_iou=0.387,120
P122,5,office_1_event_87_suitcase_0001_putting_down_003752_003774.mp4,3,66,181,Hunavsim,Office,1,suitcase_0001,office_1_event_87_suitcase_0001_putting_down_003752_003774.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBddoCv2ZJmQ4Ye2M372pvsAZK7GL81Q-zHOi35C9o7AHA,"A person in a white or gray outfit puts down a suitcase in a meeting-style office with rows of chairs, desks, monitors, and a dark patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQAcoHb7O0B-S5fX2HtTiggjAUnttVV3v4MVeWEn2ZvadzY,lifting,strained,large,narrow_corridor,fall_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=narrow_corridor; risk_factor=fall_risk; selected_frame=3757; gt_activity=putting_down; human_iou=0.923; object_iou=0.932,3757
P122,6,hospital_1_event_26_largetable_0001_lift_002334_002395.mp4,3,51,122,Hunavsim,Hospital,1,largetable_0001,hospital_1_event_26_largetable_0001_lift_002334_002395.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQARbsoC9fqtT4CXZ8DVSomtAZFuxJ7gUPhU3L2RctrYsLM,"A person in a white clinical outfit lifts a large table in a hospital hallway with windows, yellow railings, benches, and blue storage carts.",https://1drv.ms/i/c/e14d2464c52103f1/IQDUFZSzGzCeSaxq8cujfztIAe_wLAIAIjWtBXL0pjyiyEg,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=2365; gt_activity=lift; human_iou=0.912; object_iou=0.797,2365
P122,7,office_1_event_173_monitor_0004_putting_down_007628_007651.mp4,1,62,210,Hunavsim,Office,1,monitor_0004,office_1_event_173_monitor_0004_putting_down_007628_007651.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBNGa_EHhUERIzKVqcqlRyXAdap-ZP4eZCL7guZTuW_yf8,"A person in a dark top near the office doorway puts down a computer monitor in a bright office room with desks, black chairs, computer monitors, doorway signage, and wall decorations.",https://1drv.ms/i/c/e14d2464c52103f1/IQBbV-e-Ur6pTap8eibAszxzAUTJb4f6czxmOoEdcwhmU6k,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=7634; gt_activity=putting_down; human_iou=0.904; object_iou=1.000,7634
P122,8,packard-poster-session-2019-03-20_1_image_2_picking_up_000312_000408_H20_O23.mp4,5,31,35,JRDB,packard-poster-session-2019-03-20_1,2,board,packard-poster-session-2019-03-20_1_image_2_picking_up_000312_000408_H20_O23.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAujhRacmq0QrBfXaGbEn7qAYgYZ6Pl86pMSt8c__nYon4,A man in a gray sweater and tan pants bends down to pick up a large white display board from the floor.,https://1drv.ms/i/c/e14d2464c52103f1/IQDDiEmAUZ2bSIVFYYbLpEaLAd0gVuGU28yIEvJ6KH0X8p0,hold,normal,large,open_space,none,,,VLM: hold; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=none; selected_frame=74; gt_activity=picking_up; human_iou=1.000; object_iou=1.000,74
P122,9,office_1_event_111_suitcase_0002_kicking_004518_004644.mp4,5,67,191,Hunavsim,Office,1,suitcase_0002,office_1_event_111_suitcase_0002_kicking_004518_004644.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQD4vblNE5AeR5QpP8x_2PzsAc3v8iNUhLxe6UCdTFXgG8c,"A person in a pink or light-colored outfit kicks a suitcase in a bright office room with desks, black chairs, computer monitors, doorway signage, and wall decorations.",https://1drv.ms/i/c/e14d2464c52103f1/IQAxlc4keQNgQK6LJNu5hVeIAYvNeJuBlpeC9OHjAC0Y_Jw,kicking,strained,unstable,open_space,object_motion_risk,,,VLM: kicking; human_state=strained; object_property=unstable; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=4550; gt_activity=kicking; human_iou=0.696; object_iou=0.000,4550
P122,10,gates-foyer-2019-01-17_0_image_0_packing_001263_001434_H11_O65002.mp4,3,5,5,JRDB,gates-foyer-2019-01-17_0,0,trolley,gates-foyer-2019-01-17_0_image_0_packing_001263_001434_H11_O65002.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBe3p7nws-cTJhzslyW176VAXxANZ68R2g4jpw1ieBIb_k,A slim person in dark clothing near the left wall handles or packs a low trolley beside a table.,https://1drv.ms/i/c/e14d2464c52103f1/IQCVG1liEmjAT6cNHqtjZ8YUAV9wCBNyNVjLLd_YPfmtB4M,hold,normal,large,open_space,none,,,VLM: hold; human_state=normal; object_property=large; spatial_context=open_space; risk_factor=none; selected_frame=87; gt_activity=packing; human_iou=0.688; object_iou=0.684,87
P123,1,warehouse_1_event_46_smallbox_0001_putting_down_002142_002205.mp4,3,42,26,Hunavsim,Warehouse,1,smallbox_0001,warehouse_1_event_46_smallbox_0001_putting_down_002142_002205.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCZMQSbSw4MR5CnWQZeVgBzAbgI46QBzM92PVEwJ1GEtFg,"A person in a white or light gray outfit puts down a small box beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",https://1drv.ms/i/c/e14d2464c52103f1/IQAA_M3JaCbCTYrGVNs_6MJIAVxEAuhveWQCMgQrV8Q7Ye4,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=2172; gt_activity=putting_down; human_iou=1.000; object_iou=1.000,2172
P123,2,warehouse_2_event_30_trashcan_0001_kick_001752_001852.mp4,2,43,56,Hunavsim,Warehouse,2,trashcan_0001,warehouse_2_event_30_trashcan_0001_kick_001752_001852.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQCdHPlxoSTRQZwEKN7yeAbwAeqDZob5Tx3NPTmL5iizuRg,"A person in a white or light gray outfit kicks a trash can beside the white warehouse wall, yellow forklift, stacked pallets, and blue rolling bins.",https://1drv.ms/i/c/e14d2464c52103f1/IQCb3AoFF7JNSaIizyW6JDW6ATALW1G1gIsOF8cUJcnfBho,putting_down,normal,small,open_space,none,,,VLM: putting_down; human_state=normal; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=1778; gt_activity=kick; human_iou=1.000; object_iou=1.000,1778
P123,3,office_1_event_09_largebox_0001_kicking_000682_000711.mp4,1,55,140,Hunavsim,Office,1,largebox_0001,office_1_event_09_largebox_0001_kicking_000682_000711.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQAkRBTZ4mnTTpaQHelhQTLJAQ5URZbdfIW6VY-jOTem9n0,"A person in a light shirt and dark pants kicks a large cardboard box in an office lobby with a long table, monitors, large windows, potted plants, and patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQCcWf26rHl4QZTAEe9Yz733AfxmdZbp0x-pJ-TJkeXsJ1M,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=695; gt_activity=kicking; human_iou=1.000; object_iou=1.000,695
P123,4,warehouse_2_event_02_woodchair_0001_placing_000170_000230.mp4,1,47,37,Hunavsim,Warehouse,2,woodchair_0001,warehouse_2_event_02_woodchair_0001_placing_000170_000230.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQB8NLpCyNcxSK5gW-Q0uNCfAWVGq3Ndkb4v67lR0A8gxN0,"A person in a dark outfit or purple pants places a wooden chair in a yellow-and-white warehouse with a forklift, blue bins, pallets, and tall metal racks.",https://1drv.ms/i/c/e14d2464c52103f1/IQDOL5BvBkQPTLcZ17DTGDZpAQJQSEPCfL6BtOG55Uhikj0,putting_down,normal,small,open_space,none,,,VLM: putting_down; human_state=normal; object_property=small; spatial_context=open_space; risk_factor=none; selected_frame=204; gt_activity=placing; human_iou=1.000; object_iou=1.000,204
P123,5,office_1_event_87_suitcase_0001_putting_down_003752_003774.mp4,4,66,181,Hunavsim,Office,1,suitcase_0001,office_1_event_87_suitcase_0001_putting_down_003752_003774.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQBddoCv2ZJmQ4Ye2M372pvsAZK7GL81Q-zHOi35C9o7AHA,"A person in a white or gray outfit puts down a suitcase in a meeting-style office with rows of chairs, desks, monitors, and a dark patterned carpet.",https://1drv.ms/i/c/e14d2464c52103f1/IQAcoHb7O0B-S5fX2HtTiggjAUnttVV3v4MVeWEn2ZvadzY,lifting,strained,large,narrow_corridor,fall_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=narrow_corridor; risk_factor=fall_risk; selected_frame=3757; gt_activity=putting_down; human_iou=0.923; object_iou=0.932,3757
P123,6,hospital_1_event_26_largetable_0001_lift_002334_002395.mp4,4,51,122,Hunavsim,Hospital,1,largetable_0001,hospital_1_event_26_largetable_0001_lift_002334_002395.mp4,https://1drv.ms/v/c/e14d2464c52103f1/IQARbsoC9fqtT4CXZ8DVSomtAZFuxJ7gUPhU3L2RctrYsLM,"A person in a white clinical outfit lifts a large table in a hospital hallway with windows, yellow railings, benches, and blue storage carts.",https://1drv.ms/i/c/e14d2464c52103f1/IQDUFZSzGzCeSaxq8cujfztIAe_wLAIAIjWtBXL0pjyiyEg,lifting,strained,large,open_space,object_motion_risk,,,VLM: lifting; human_state=strained; object_property=large; spatial_context=open_space; risk_factor=object_motion_risk; selected_frame=2365; gt_activity=lift; human_iou=0.912; object_iou=0.797,2365
